Samsung|NT550XDA|NT550XDA|Notebook|0.6|3.4|5.5|20.2|11/05/2020|
ASUS|S435E Series|S435E|Notebook|0.5|0.5|4.1|13.4|10/22/2020|
ASUS|D700TAES Series|D700TAES|Desktop|1.2|19.5|19.6|73.2|10/22/2020|
ASUS|PN61 Series|PN61|Desktop|0.8|5.3|5.8|23.6|10/22/2020|
ASUS|X515M Series|X515M|Notebook|0.3|2.3|4.3|14.4|10/22/2020|
ASUS|X415M Series|X415M|Notebook|0.3|2.5|4.2|14.5|10/19/2020|
ASUS|Chromebox 4|Chromebox 4******************|Thin Client|2.2|4.4|5.1|26.1|10/19/2020|
ASUS|M515D Series|M515D|Notebook|0.4|3.2|5.6|19.5|10/19/2020|
ASUS|M415D Series|M415D|Notebook|0.4|3|5.2|18.1|10/19/2020|
ASUS|Q536F Series|Q536F|Notebook|0.6|2.1|5.5|18.9|10/18/2020|
ASUS|PB60 Series|PB60|Desktop|1|4.3|4.9|20.9|10/18/2020|
Acer|N20C7|N20C7|Notebook|-1|-1|2.5|12.9|11/24/2020|
ASUS|S532E Series|S532E|Notebook|0.8|0.8|7.3|23|10/16/2020|
ASUS|D300TAES Series|D300TAES|Desktop|0.9|26.4|26.8|97.1|10/14/2020|
ASUS|X512F Series|X512F|Notebook|1|2.5|4.3|17.2|10/13/2020|
ASUS|PB60G Series|PB60G|Desktop|1.2|11.2|12.7|48.1|10/07/2020|
ASUS|TP470E Series|TP470E|Notebook|0.4|0.6|4.2|13.5|09/27/2020|
ASUS|Q528E Series|Q528E|Notebook|0.9|0.8|8.7|27.1|09/25/2020|
ASUS|D500MAES Series|D500MAES|Desktop|0.8|17.5|17.6|64.7|09/24/2020|
LG|14T90P*-*|14T90P*-*|Notebook|0.8|-1|3.9|14|12/09/2020|
Intel|NUC11PH|NUC11PH|Desktop|5.6|5.6|16.5|70.6|11/19/2020|
Lenovo|Legion 5 Pro 16ACH6H|Legion 5 Pro 16ACH6H|Notebook|1.1|6.5|21.4|66.2|01/07/2021|
DELL|P142G|Latitude 9420 2-in-1|Notebook|0.6|0.6|3.4|11.2|01/07/2021|
Lenovo|IdeaPad 5 Pro 14ACN6|IdeaPad 5 Pro 14ACN6|Notebook|1.1|1.1|4.4|16.4|01/07/2021|
Lenovo|Yoga Slim 7 Pro 14IHU5|Yoga Slim 7 Pro 14IHU5|Notebook|0.3|0.3|7.5|21.5|01/07/2021|
Lenovo|IdeaPad 5 Pro 14ITL6|IdeaPad 5 Pro 14ITL6|Notebook|0.7|0.7|4.3|14.6|01/06/2021|
HP|HP ProBook x360 435 G8 Notebook PC ENERGY STAR|HSN-I44C|Notebook|0.8|0.8|5.7|16.5|01/06/2021|
Lenovo|ThinkPad X1 Yoga Gen 6|20XY|Notebook|0.5|2.7|3.8|14.5|01/05/2021|
Lenovo|ThinkPad X1 Carbon Gen 9|20XW|Notebook|0.5|2.6|4.9|17.2|01/05/2021|
Lenovo|ThinkPad X13 Yoga Gen 2|20W8|Notebook|0.7|0.7|3.2|11.9|01/05/2021|
Lenovo|IdeaPad 5 15ALC05|IdeaPad 5 15ALC05|Notebook|0.6|3.5|5.7|20.3|01/05/2021|
Lenovo|IdeaPad Flex 5 15ALC05|82HV|Notebook|0.5|3|6.1|20.7|01/04/2021|
Lenovo|IdeaPad Flex 5 14ALC05|82HU|Notebook|0.6|3.1|5.3|19|01/04/2021|
Lenovo|Yoga AIO 7 27ARH6|F0FN|Integrated Desktop|0.9|8.7|35.2|104.6|01/05/2021|
Fujitsu|7Q13A2|Q7311|Slate/Tablet|1.9|2.2|4|18.9|01/06/2021|
Fujitsu|E5511|5E15A2|Notebook|1.6|2.8|6.2|24.6|01/08/2021|
ASUS|UM425U Series|UM425U|Notebook|0.7|0.7|5.8|18.7|01/05/2021|
ASUS|M712U Series|M712U|Notebook|0.5|3.2|5.5|19.4|01/04/2021|
Lenovo|Yoga Slim 7 13ACN5|Yoga Slim 7 13ACN5|Notebook|0.6|5.3|7.1|26|12/24/2020|
Lenovo|ThinkPad X13 Gen 2|20WK|Notebook|1.1|1.1|3.4|13|12/31/2020|
Lenovo|ThinkPad T14s Gen 2|20WM|Notebook|1.6|1.6|4.2|17|12/28/2020|
HP|HP ProBook 445 G8 Notebook PC ENERGY STAR|HSN-Q31C|Notebook|0.6|0.6|4.3|12.7|12/22/2020|
HP|HP ProBook 455 G8 Notebook PC ENERGY STAR|HSN-Q31C-5|Notebook|0.7|0.7|5.3|15.6|12/22/2020|
MSI|MS-17F6|GF75 Thin 10SC|Notebook|0.7|0.7|22.7|63|12/29/2020|
MSI|MS-1542|GE66 Raider 10UH|Notebook|1.8|12.6|18.2|65.6|12/18/2020|
dynabook|SATELLITE PRO C40-G|PYS26*|Notebook|0.5|1.4|3.6|12.7|12/30/2020|
Acer|D20W4|Veriton EZ2740G|Integrated Desktop|2|2|14.5|48.3|12/06/2020|
Fujitsu|ESPRIMO G9010|ESPRIMO G9010|Desktop|1.5|4.2|4.9|22.7|12/22/2020|
Fujitsu|ESPRIMO G5010|ESPRIMO G5010|Desktop|1.5|4.3|4.5|21.5|12/22/2020|
Fujitsu|ESPRIMO Q7010|ESPRIMO Q7010|Desktop|1.4|8.1|9.7|38.4|12/18/2020|
Advantech|GSC-7152W|GSC-7152W-C3AE|Integrated Desktop|1.5|5|7.4|30.3|12/01/2020|
ASUS|B3500CE Series|B3500CE|Notebook|0.7|0.7|4.8|15.9|11/04/2020|
ASUS|B3400CE Series|B3400CE|Notebook|0.7|0.7|4.4|15.1|11/04/2020|
Fujitsu|9X13A2|U9311X|Notebook|2.1|2.2|4.8|21.4|12/22/2020|
Lenovo|ThinkPad T14 Gen 2|20W0|Notebook|1.9|1.9|6|21.9|12/21/2020|
Lenovo|ThinkPad T15 Gen 2|20W4|Notebook|1.8|1.8|5.2|19.9|12/21/2020|
Lenovo|IdeaPad 3 17ALC6|IdeaPad 3 17ALC6|Notebook|0.4|3.7|6.5|22.1|12/14/2020|
Lenovo|Lenovo V15 G2 ALC|Lenovo V15 G2 ALC|Notebook|0.4|3.6|5.8|20.1|12/21/2020|
Lenovo|Lenovo V14 G2 ALC|Lenovo V14 G2 ALC|Notebook|0.4|3.7|5.8|20.3|12/14/2020|
DELL|P33T|Latitude 3120 2-in-1|Notebook|0.4|3|4.8|17.5|12/10/2020|
Fujitsu|7U13A2|U7311|Notebook|0.9|2.4|3.5|14.7|12/21/2020|
MSI|MS-16V3|GS66 Stealth 10UH|Notebook|1.4|12.4|15.1|55.8|12/10/2020|
HP|HP Elite Folio 13.5 inch 2-in-1 ENERGY STAR|HP Elite Folio 13.5 inch 2-in-1 Notebook PC|Notebook|1.4|1.4|4|15.3|12/16/2020|
DELL|P32T|Latitude 3120|Notebook|0.4|3|5.1|18.3|12/10/2020|
LGE|13U70P|13U70P*|Notebook|0.5|3.1|4.6|16.9|11/12/2020|
LG|14Z90P*|14Z90P*-*|Notebook|1.2|-1|4.5|17.3|12/13/2020|
LG|17Z90P*|17Z90P*-*|Notebook|1.5|-1|6|22.4|12/13/2020|
Acer|CANP4|CANP4|Notebook|0.7|3.9|6.7|19.7|12/11/2020|
Acer|Acer One 14 Z2-493|Acer One 14 Z2-493|Notebook|0.7|3.9|6.7|19.7|12/11/2020|
HP|HP EliteBook 840 G8 Notebook PC ENERGY STAR|HSN-I41C-4|Notebook|1.3|1.3|6.4|20|11/10/2020|
HP|HP EliteBook 850 G8 Notebook PC ENERGY STAR|HSN-I41C-5|Notebook|1.5|1.5|7.3|26.1|11/10/2020|
dynabook|PORTEGE X50W-J|PLT10U|Notebook|0.9|3.3|7|24.4|11/10/2020|
Lenovo|ThinkPad X12 Detachable Gen 1|20UW|Notebook|0.9|3.8|5.5|14.2|11/10/2020|
Lenovo|ThinkPad X1 Titanium Gen 1|20QA|Notebook|0.5|0.5|5.5|17.1|11/10/2020|
HP|HP EliteBook 830 G8 Notebook PC ENERGY STAR|HSN-I41C|Notebook|1.7|1.7|7.3|24.4|11/10/2020|
MSI|MS-14C4|Summit E14 A11SCS|Notebook|0.7|0.7|6.2|20.3|11/06/2020|
Apple|Mac mini|A2348|Desktop|1|7.9|8.4|33.3|11/09/2020|
Apple|Mac mini|A2348|Desktop|0.7|5.7|6.4|24.5|11/09/2020|
INSYS|INSYS Pro.B|INSYS Pro.B|Desktop|1.3|11.7|12.1|48.7|11/10/2020|
Apple|13-inch MacBook Pro|A2338|Notebook|0.2|0.6|3|9|11/05/2020|
Apple|13-inch MacBook Air|A2337|Notebook|0.2|0.7|3.2|9.8|11/05/2020|
HP|HP Elite Dragonfly G2 Notebook PC ENERGY STAR|HP Elite Dragonfly G2 Notebook PC|Notebook|0.7|0.7|5.1|15|11/09/2020|
Samsung|NT550XDA|NT550XDA|Notebook|0|3|5|20|11/10/2020|
HP|HP RP9 G1 AiO Retail System, Model 9018 (ENERGY STAR)|RP9 G1 AiO Retail System, Model 9018|Integrated Desktop|1.9|8.6|15.8|57.3|10/14/2020|
HP|HP RP9 G1 AiO Retail System, Model 9015 (ENERGY STAR)|RP9 G1 AiO Retail System, Model 9015|Integrated Desktop|1.9|8.6|14.6|54|10/13/2020|
HP|HP EliteDesk 705 G5 Desktop Mini (ENERGY STAR)|EliteDesk 705 G5 Desktop Mini|Desktop|1.9|13.4|13.9|57.2|10/11/2020|
HP|HP ProDesk 405 G4 Desktop Mini (ENERGY STAR)|ProDesk 405 G4 Desktop Mini|Desktop|1|12.7|13.3|50.8|10/11/2020|
HP|HP EliteDesk 800 G5 Desktop Mini (ENERGY STAR)|EliteDesk 800 G5 Desktop Mini|Desktop|1.3|6.2|6.3|28|10/11/2020|
HP|HP ProDesk 400 G5 Desktop Mini (ENERGY STAR)|ProDesk 400 G5 Desktop Mini|Desktop|1.2|5.8|6.3|27.1|10/11/2020|
HP|HP EliteOne 800 G5 23.8-in Healthcare Edition All-in-One (ENERGY STAR)|EliteOne 800 G5 23.8-in Healthcare Edition All-in-One|Integrated Desktop|1.2|5.6|16|52.7|10/11/2020|
HP|HP ProDesk 600 G5 Desktop Mini (ENERGY STAR)|ProDesk 600 G5 Desktop Mini|Desktop|1.4|6.2|6.8|29.4|10/10/2020|
HP|HP MP9 G4 Retail System (ENERGY STAR)|ProDesk 600 G4 Desktop Mini PC|Desktop|1.1|7.5|8.3|33.4|10/10/2020|
HP|HP Spectre x360 15 Convertible PC ENERGY STAR|15-df|Notebook|0.8|2.1|5.2|18.8|10/10/2020|
Cybernet Manufacturing Inc|CyberMed & Rugged series|CyberMed Rx|Slate/Tablet|0.8|2.5|5.4|19.6|11/02/2020|
HP|HP t740 Thin Client|TPC-I036-TC|Desktop|1.6|13.6|14.3|57.3|10/16/2020|
HP|HP t640 Thin Client|TPC-I035-TC|Desktop|1.7|7.2|8.7|37.9|10/16/2020|
MSI|MS-17EK|Alpha 17 A4DEK|Notebook|0.8|6.5|10.8|37.1|11/04/2020|
DELL|T04H|Latitude 7320 Detachable|Slate/Tablet|0.7|0.7|3.7|11.8|11/05/2020|
Lenovo|Lenovo TB-J606F|Lenovo TB-J606F|Slate/Tablet|0.4|0.4|2.5|8.6|10/30/2020|
Ace|VISION|X3BA345SSTS|Desktop|2.1|13.9|13.1|62.2|11/04/2020|
dynabook|TECRA A30-J|PSZ30*|Notebook|0.8|2.3|4.6|17.2|11/03/2020|
Fujitsu|ESPRIMO D9010|ESPRIMO D9010|Desktop|2.5|7|7.9|36.8|11/03/2020|
Fujitsu|ESPRIMO D7010|ESPRIMO D7010|Desktop|2|6.7|7.8|34.4|11/03/2020|
Fujitsu|CELSIUS J5010|CELSIUS J5010|Desktop|1.9|15.2|16.1|63.4|11/03/2020|
Lenovo|IdeaPad 5 14ALC05|IdeaPad 5 14ALC05|Notebook|1.1|1.1|5|18.3|11/02/2020|
Lenovo|ThinkCentre M60e|11LU|Desktop|2.4|3.4|4.6|25.4|11/02/2020|
Intel|BC57|BC57|Notebook|1.3|1.6|2.8|13.6|10/23/2020|
DT Research|LT330|LT330|Notebook|0.5|3.7|5.5|15.7|10/29/2020|
DELL|P141G|Latitude 9420|Notebook|0.5|0.5|3|10.9|01/07/2021|
Microsoft|1960|1960|Slate/Tablet|0.5|0.5|4.8|14.8|10/29/2020|
Samsung|SM-T517P|SM-T517P|Slate/Tablet|0.6|0.6|2.3|8.6|10/28/2020|
LG|17U70N|17U70N|Notebook|0.4|2|5.2|17.3|05/15/2020|
Transource|Scorch|SCO-1050-***|Desktop|1.1|18.3|19.3|71.6|10/27/2020|
Amazon|Amazon Fire 7|M8S26G|Slate/Tablet|0.3|0.3|1.6|6.1|10/26/2020|
Amazon|Amazon Fire HD8|K72LL3|Slate/Tablet|0.2|0.2|1.3|4.8|10/26/2020|
ASUS|D900TAES Series|D900TAES|Desktop|1.5|19.4|19|73|09/24/2020|
ASUS|PB61V Series|PB61V|Desktop|1.8|7.9|8.9|37.9|09/23/2020|
ASUS|PN60 Series|PN60|Desktop|0.9|7.7|8|31.7|09/17/2020|
ASUS|D700MAES Series|D700MAES|Desktop|1.2|14.6|15|57|09/17/2020|
ASUS|S513E Series|S513E|Notebook|1.9|1.3|4.6|19.8|09/17/2020|
ASUS|C434T|C434T|Notebook|0.5|1.9|4.4|15.4|09/17/2020|
ASUS|UX435E Series|UX435E|Notebook|0.8|0.8|7.3|23.1|09/17/2020|
HP|HP EliteBook x360 1040 G8 ENERGY STAR|HP EliteBook x360 1040 G8 Notebook PC|Notebook|0.8|0.8|6.9|19.3|11/20/2020|
HP|HP ProDesk 600 G5 PCI MT (ENERGY STAR)|ProDesk 600 G5 PCI MT|Desktop|1.8|19.7|23.3|86.7|10/27/2020|
HP|HP ProDesk 600 G5 MT (ENERGY STAR)|ProDesk 600 G5 MT|Desktop|2.4|15.7|17.4|69.9|10/27/2020|
HP|HP EliteDesk 800 G5 SFF (ENERGY STAR)|EliteDesk 800 G5 SFF|Desktop|2.3|15.7|17.7|70.1|10/27/2020|
HP|HP EliteDesk 800 G5 TWR (ENERGY STAR)|EliteDesk 800 G5 TWR|Desktop|2.4|17|18.1|72.7|10/27/2020|
HP|HP EliteDesk 805 G6 Small Form Factor PC (ENERGY STAR)|EliteDesk 805 G6 Small Form Factor PC|Desktop|2|19.1|19.6|76.9|10/16/2020|
HP|HP ProDesk 405 G6 Small Form Factor PC (ENERGY STAR)|ProDesk 405 G6 Small Form Factor PC|Desktop|1.4|13.3|13.6|53.8|10/16/2020|
HP|HP ProOne 600 G5 21.5-in All-in-One (ENERGY STAR)|ProOne 600 G5 21.5-in All-in-One|Integrated Desktop|4.7|12.4|21.6|87.3|10/14/2020|
Fujitsu|ESPRIMO P5010|ESPRIMO P5010|Desktop|1.5|8.8|10.5|41.5|11/18/2020|
Fujitsu|ESPRIMO P7010|ESPRIMO P7010|Desktop|1.5|9|9.8|39.8|11/18/2020|
Fujitsu|ESPRIMO P9910|ESPRIMO P9910|Desktop|1.9|5.8|7.9|33.9|11/18/2020|
Fujitsu|CELSIUS W5010|CELSIUS W5010|Desktop|2|10.8|19.6|69.4|11/18/2020|
HP|HP t628 Thin Client|TPC-W027-TC|Thin Client|0.9|6|6.5|30.2|10/15/2020|
DELL|P139G|Latitude 5320 2in1|Notebook|0.7|0.7|5.1|15.3|11/12/2020|
DELL|P104F|Latitude 5520|Notebook|1.2|1.2|4.7|15.9|11/06/2020|
Advantech|AIM8I|AIM8I|Slate/Tablet|0.2|1.2|2.2|7.8|10/23/2020|
Acer|N20W1|SP313-51N|Notebook|0.3|0.3|4.5|13.4|11/20/2020|
ASUS|S333E Series|S333E|Notebook|0.4|0.4|4.8|14.9|09/12/2020|
Lenovo|ThinkPad L15 Gen 2|20X3|Notebook|2.4|2.4|7.6|30.4|11/20/2020|
Acer|D18Q2|CA24I2|Integrated Desktop|0.6|3|16.2|48.2|11/04/2020|
Acer|N19H4***|SF314-57|Notebook|4|2.9|6.3|32.6|10/20/2020|
Acer|N19W3|SP513-55N|Notebook|0.3|0.3|3.4|10.7|10/14/2020|
LG|16Z90P*|16Z90P*-*|Notebook|1.5|3.7|6.3|25.2|11/20/2020|
HP|HP Engage Flex Pro-C (ENERGY STAR)|Engage Flex Pro-C|Desktop|1.1|8.9|10.1|39.7|11/17/2020|
Ace|Vision X3B550STS|X3B550STS|Desktop|2.1|13.9|13.1|62.2|11/04/2020|
Ace|Vision X3B460STS|X3B460STS|Desktop|2.1|13.9|13.1|62.2|11/04/2020|
Ace|Vision X3H410TS|X3H410TS|Desktop|2.1|13.9|13.1|62.2|11/04/2020|
Ace|Firestorm 1Z490X|FST1Z490X|Desktop|2.1|13.9|13.1|62.2|11/04/2020|
Ace|LogiCAD 497A|LC497A|Desktop|2.1|13.9|13.1|62.2|11/04/2020|
Lenovo|ThinkPad L14 Gen 2|20X1|Notebook|1.4|1.4|6.2|23|11/19/2020|
HP|HP EliteBook x360 1030 G8 ENERGY STAR|HP EliteBook x360 1030 G8 Notebook PC|Notebook|0.8|0.8|8.5|22.8|11/19/2020|
DELL|P137G|Latitude 5420|Notebook|1.8|1.8|4.5|18.5|11/19/2020|
Samsung|XE530QDA|XE530QDA|Notebook|0.7|2.1|4.3|16.4|11/18/2020|
Samsung|NP930QDA|NP930QDA|Notebook|0.5|1.2|2.5|9.8|11/18/2020|
dynabook|TECRA A50-J|PT5C1*|Notebook|1.1|3.6|7.2|26.1|11/18/2020|
HP|HP ElitePOS G1 14 inch Touch AiO Retail Sys-tem, Model 141 (ENERGY STAR)|ElitePOS G1 14 inch Touch AiO Retail System, Model 141|Integrated Desktop|1.9|5.9|8.5|35.9|11/17/2020|
SiComputer|Activa Pico Gen 2|V1.*#.##.##|Desktop|0.7|9|10.4|38.6|11/11/2020|
SiComputer|Productiva Quadro Gen 2|Q1.*#.##.##|Desktop|0.9|11.6|12.2|46.2|11/11/2020|
SiComputer|Productiva XS Gen 2|XS.*#.##.##|Desktop|1|13.5|14.1|53.5|11/11/2020|
ASUS|PN40 Series|PN40|Desktop|0.6|5.1|6.1|22.8|09/05/2020|
ASUS|VC65-C1 Series|VC65-C1|Desktop|1|5.2|6.4|25.4|09/05/2020|
ASUS|A5200WF Series|A5200WF|Integrated Desktop|0.9|3.9|11.4|37.5|08/10/2020|
ASUS|M570D Series|M570D|Notebook|0.6|4.1|6.4|23.2|09/04/2020|
ASUS|UX393E Series|UX393E|Notebook|0.6|0.9|5|16.4|09/03/2020|
ASUS|UX425E Series|UX425E|Notebook|0.6|0.6|5.8|18.7|08/28/2020|
ASUS|UX325E Series|UX325E|Notebook|0.7|0.7|5.1|17.9|08/28/2020|
ASUS|X509M Series|X509M|Notebook|0.3|2.8|4.9|16.6|08/24/2020|
ASUS|W730G Series|W730G|Notebook|1.2|5|8.6|31.8|08/23/2020|
ASUS|TP412F Series|TP412F|Notebook|0.6|0.6|3.9|13.3|08/17/2020|
ASUS|X515J Series|X515J|Notebook|0.5|3.1|5.8|20.1|08/17/2020|
ASUS|C403N Series|C403N|Notebook|0.5|1.9|4.1|14.9|08/16/2020|
ASUS|W700G Series|W700G|Notebook|0.7|3.7|7.3|25.3|08/16/2020|
ASUS|X415J Series|X415J|Notebook|0.5|3|5.3|18.9|08/11/2020|
ASUS|X413E Series|X413E|Notebook|0.4|0.4|5|15.1|08/11/2020|
ASUS|B9400CE Series|B9400CE|Notebook|1.6|1.9|3.6|17.1|08/11/2020|
ASUS|UX533F Series|UX533F|Notebook|0.7|0.7|6.8|21.2|08/10/2020|
HP|HP Stream Laptop ENERGY STAR|14-ds|Notebook|0.3|2.3|4.9|16.2|09/21/2020|
HP|HP Pavilion Laptop ENERGY STAR|15t- eg|Notebook|0.6|-1|5.1|16.3|09/05/2020|
HP|HP Pavilion Laptop ENERGY STAR|14t-dv|Notebook|0.7|-1|4.6|15.1|09/04/2020|
HP|HP Pavilion Laptop ENERGY STAR|13t-bb|Notebook|0.8|-1|5.7|18.7|09/04/2020|
HP|HP Stream 11 Laptop PC ENERGY STAR|11-ak|Notebook|0.2|1|2.8|9|08/31/2020|
HP|HP Pavilion 13 Laptop PC ENERGY STAR|13-an|Notebook|0.5|2.5|4.6|16.3|08/31/2020|
HP|HP Chromebook 14 ENERGY STAR|14-db|Notebook|0.5|2|4.3|15.6|08/31/2020|
HP|HP Chromebook Enterprise 14A G5 ENERGY STAR|14A G5|Notebook|0.5|2|4.3|15.6|08/27/2020|
HP|HP 15 Laptop PC ENERGY STAR|15-dy|Notebook|0.4|2.3|5|16.8|08/27/2020|
HP|HP 14 Laptop PC ENERGY STAR|14-dq|Notebook|0.4|2.1|4.1|14.3|08/27/2020|
HP|HP Chromebook x360 14b ENERGY STAR|14b-ca|Notebook|0.3|1.1|3.7|12.3|08/24/2020|
HP|HP Chromebook x360 12b ENERGY STAR|12b-ca|Notebook|0.4|1|2.5|9.5|08/23/2020|
HP|HP Chromebook x360 14a ENERGY STAR|14a-ca|Notebook|0.4|1.2|3.6|12.4|08/13/2020|
HP|HP Chromebook 11a ENERGY STAR|11a-na|Notebook|0.3|0.6|2|7.1|08/10/2020|
HP|HP Spectre x360 13 Convertible PC ENERGY STAR|13t-aw|Notebook|0.9|0.9|7.6|24.5|08/10/2020|
HP|HP Chromebox G3 ENERGY STAR|G3|Desktop|1.6|3.8|4.8|22.4|09/28/2020|
HP|HP EliteOne 800 G6 27 All-in-One PC (ENERGY STAR)|EliteOne 800 G6 27 All-in-One PC|Integrated Desktop|1.9|9.9|31.6|100.4|09/24/2020|
HP|HP EliteOne 800 G6 24 All-in-One PC (ENERGY STAR)|EliteOne 800 G6 24 All-in-One PC|Integrated Desktop|1.9|8.8|27.2|88.1|09/24/2020|
HP|HP EliteDesk 805 G6 Desktop Mini PC (ENERGY STAR)|EliteDesk 805 G6 Desktop Mini PC|Desktop|1.3|8.7|9.2|38|09/23/2020|
HP|HP EliteOne 1000 G2 34-in Curved All-in-One PC (ENERGY STAR)|EliteOne 1000 G2 34-in Curved All-in-One PC|Integrated Desktop|1.3|14.2|50.2|150.7|08/25/2020|
Lenovo|IdeaPad 5G 14Q8X05|IdeaPad 5G 14Q8X05|Notebook|0.5|0.8|2.6|9.6|10/23/2020|
Lenovo|ThinkPad X1 Nano Gen 1|20UN|Notebook|3.5|3.5|4.6|27.2|10/23/2020|
LG|15Z95N*|15Z95N*-*|Notebook|1.3|4.1|7|26.5|10/26/2020|
MSI|MS-1562|Stealth 15M A11SEK|Notebook|0.7|0.7|12|35.3|10/20/2020|
Acer|N18C4|AN517-51|Notebook|0.6|3.3|8.8|28.5|10/22/2020|
Acer|N18C3|AN515-54|Notebook|0.8|3|5.1|19.2|10/22/2020|
DELL|P90F|Inspiron 3501|Notebook|0.6|2.7|5.8|19.8|10/22/2020|
DELL|P90F|Vostro 3500|Notebook|0.6|0.6|4.5|13.1|10/22/2020|
DELL|P132G|Vostro 3400|Notebook|0.7|0.7|4.2|12.7|10/22/2020|
Acer|N20C6|N20C6|Notebook|-1|0.7|5.2|16.6|10/23/2020|
Zebra|ET51 Enterprise Tablet|Inari 8B-LTG-1|Slate/Tablet|0.5|1.3|3.4|10.8|10/16/2020|
Zebra|ET56 Enterprise Tablet|ET56BT|Slate/Tablet|0.6|1.2|3.8|11.9|10/16/2020|
Fujitsu|U729X|U729X|Notebook|0.4|2.2|4.5|15.6|10/15/2020|
Lenovo|Lenovo ThinkPad C13 Yoga Gen 1 Chromebook|20UY|Notebook|0.5|2.6|3.9|14.7|11/29/2020|
Fujitsu|ME14A|LIFEBOOK E548|Notebook|0.7|3.3|5.4|20|10/15/2020|
Fujitsu|ME14A|LIFEBOOK E449|Notebook|0.7|3.3|5.4|20|10/15/2020|
Fujitsu|ME14A|LIFEBOOK E448|Notebook|0.7|3.3|5.4|20|10/15/2020|
Fujitsu|ME14B|LIFEBOOK E549|Notebook|1.1|2.6|4.2|17.4|10/14/2020|
MSPTECH|MSP A21 SERIES - MSPA21H370I|MSPA21H370I-02-###|Desktop|1.2|24.8|26.7|97.4|10/14/2020|
Lenovo|Lenovo E41-50|Lenovo E41-50|Notebook|0.6|2.3|4.9|14.4|10/13/2020|
Transource|Mirage|MIR-B2000M-***|Desktop|0.9|15|16.8|61.2|10/12/2020|
Apple|iPad mini|A2133|Slate/Tablet|0.2|0.2|2.3|8.6|10/12/2020|
Apple|iPad Air|A2153|Slate/Tablet|0.2|0.2|3.2|10.6|10/12/2020|
Apple|iPad|A2197|Slate/Tablet|0.3|0.3|3|10.6|10/12/2020|
Apple|16-inch MacBook Pro|A2141|Notebook|0.6|2.4|5.5|18.4|10/12/2020|
Lenovo|ThinkCentre M920z|10S6|Integrated Desktop|2.2|11.2|24.8|85.9|10/12/2020|
MSI|MS-14D3|Summit B14 A11MO|Notebook|0.7|0.7|7.9|24.2|10/08/2020|
Apple|Mac mini|A1993|Desktop|1.2|7.4|10.6|39.6|03/10/2020|
Apple|Mac mini|A1993|Desktop|2.7|12.1|15|60.9|03/09/2020|
ASUS|S433E Series|S433E|Notebook|1|0.5|6.1|20.2|07/30/2020|
HP|1) HP 250 G8 Notebook PC ENERGY STAR|1) 250 G8|Notebook|0.7|2.6|5.8|20|10/07/2020|
HP|HP 255 G8 Notebook PC ENERGY STAR|255 G8|Notebook|0.3|3.4|5.7|19|10/06/2020|
MSI|MS-14D2|Modern 14 B11SB|Notebook|1|1|7.2|23.5|09/23/2020|
MSI|MS-16S6|Prestige 15 A11SCS|Notebook|1.1|1|8.4|27.7|10/05/2020|
Lenovo|ThinkCentre M820z|10SC|Integrated Desktop|1|13.7|25.4|83.5|10/05/2020|
HP|HP t430 Thin Client|TPC-W053-TC|Thin Client|0.6|2.7|3.4|16.7|07/23/2020|
DELL|D19M|ChengMing 3980 Tower|Desktop|1.2|10.7|11.6|45.2|05/27/2020|
DELL|D29M|OptiPlex 5080 Tower|Desktop|1.6|7.8|8.5|35.8|03/09/2020|
DELL|D29M|OptiPlex 3080 Tower|Desktop|1.3|7.6|6.7|29.7|03/09/2020|
HP|HP t530 Thin Client|TPC-W041-TC|Thin Client|0.5|4|5|22.7|07/23/2020|
HP|HP Spectre x360 Convertible ENERGY STAR|14-ea|Notebook|0.8|-1|6.4|20.7|09/11/2020|
ASUS|Q507I Series|Q507I|Notebook|0.3|3.5|6.3|20.9|09/12/2020|
ASUS|UX363E Series|UX363E|Notebook|0.5|0.5|9.2|27.4|09/12/2020|
ASUS|VC66-C2 Series|VC66-C2|Desktop|0.6|6.3|6.6|25.5|09/04/2020|
ASUS|A5400WGA Series|A5400WGA|Integrated Desktop|0.4|4|14.2|42.6|09/04/2020|
ASUS|A5200WGA Series|A5200WGA|Integrated Desktop|0.5|4.6|12.3|38.6|09/03/2020|
HP|HP Slim Desktop PC S01-a ENERGY STAR|S01-a|Desktop|0.9|10.7|11.3|43|08/31/2020|
ASUS|D700SAES Series|D700SAES|Desktop|1.2|11.9|12.3|47.6|08/31/2020|
ASUS|D500SAES Series|D500SAES|Desktop|0.8|12.2|12.5|47|08/31/2020|
HP|HP 240 G8 Notebook PC ENERGY STAR|240 G8|Notebook|0.4|1.8|4.3|14.3|09/21/2020|
ASUS|C433T Series|C433T|Notebook|0.6|0.8|3.3|12|09/06/2020|
ASUS|C423N|C423N|Notebook|0.4|1.7|3.5|12.9|09/06/2020|
Lenovo|ThinkBook 15 G2 ITL|ThinkBook 15 G2 ITL|Notebook|1.6|1.6|7.5|24.3|09/18/2020|
Lenovo|ThinkBook 14 G2 ITL|ThinkBook 14 G2 ITL|Notebook|1.4|1.4|6.5|21.1|09/18/2020|
HP|HP EliteBook x360 830 G8 Notebook PC ENERGY STAR|x360 830 G8|Notebook|1|0.9|4|6.4|09/18/2020|
CIARA|Kronos 54#|Kronos 54#|Desktop|8.2|65.9|66.5|39.8|09/17/2020|
